yr,plt,fg,sp,bio
2014,114,PG,NAPU4,3.9
2014,114,PG,NAPU4_S,0
2014,114,PG,PHAQ,0
2014,114,PG,UNGRP,0
2014,114,PG,UNGRPS,0
2014,114,PG,UNSENPG,0
2014,115,AF,ANAR,0
2014,115,AF,CAPY2,0
2014,115,AF,CEDA,0
2014,115,AF,CEGL2,0
2014,115,AF,CESO3,0
2014,115,AF,COCA5,0
2014,115,AF,CRSE11,0
2014,115,AF,EPBR3,0
2014,115,AF,ERBO,0
2014,115,AF,ERCI6,0
2014,115,AF,GEDI,0
2014,115,AF,HECOL3,0
2014,115,AF,HYGL2,0
2014,115,AF,KISP,0
2014,115,AF,LASE,0
2014,115,AF,LIHY3,0
2014,115,AF,LOGA2,0
2014,115,AF,MADI6,0
2014,115,AF,MAGR3,0
2014,115,AF,PAVI3,0
2014,115,AF,PIEC,0
2014,115,AF,PSLU6,0
2014,115,AF,SEVU,0
2014,115,AF,SOAS,0
2014,115,AF,TOAR,0
2014,115,AF,UNER,0
2014,115,AF,UNEU,0
2014,115,AF,UNFOA,0
2014,115,AF,UNGA,0
2014,115,AF,URPI,0
2014,115,AG,AICA,0
2014,115,AG,AVBA,0
2014,115,AG,AVFA,0
2014,115,AG,BRCO4,0
2014,115,AG,BRDI2,0
2014,115,AG,BRDI3,0
2014,115,AG,BRHO2,0
2014,115,AG,BRMA,0
2014,115,AG,BRMA3,0
2014,115,AG,BRMI2,0
2014,115,AG,GAPH2,0
2014,115,AG,HOMAG,0
2014,115,AG,JUBU,0
2014,115,AG,LOPEM2,0
2014,115,AG,UNAV,0
2014,115,AG,UNFE,0
2014,115,AG,UNGRA,13.33
2014,115,AG,UNHO,0
2014,115,AG,UNRS,0
2014,115,AG,UNSENAG,0
2014,115,AG,VUBR,0
2014,115,LITR,LITR,300.57
2014,115,MISC,BAPI,0
2014,115,MISC,GEMO2,0
2014,115,MISC,PIAT4,0
2014,115,MISC,QUAG,0
2014,115,MISC,QULO,0
2014,115,MISC,TODI,0
2014,115,MISC,UN,0
2014,115,MISC,UNAP,0
2014,115,MISC,UNAS,0
2014,115,MISC,UNBR,0
2014,115,MISC,UNFO,0
2014,115,MISC,UNGR,0
2014,115,MISC,UNSEN,0
2014,115,NF,LOPU3,0
2014,115,NF,MEPO3,0
2014,115,NF,TRDU2,0
2014,115,NF,TRHI4,0
2014,115,NF,TRSU3,0
2014,115,NF,UNLU,0
2014,115,NF,UNTR,0
2014,115,NF,VISA,0
2014,115,NF,VITE,0
2014,115,PF,CAOV4,0
2014,115,PF,CIVU,0
2014,115,PF,COAR4,0
2014,115,PF,CRVET,0
2014,115,PF,DISA9,0
2014,115,PF,PLLA,0
2014,115,PF,PSCA13,0
2014,115,PF,RUAC3,0
2014,115,PF,RUCR,0
2014,115,PF,SIBE,2.55
2014,115,PF,UNPL,0
2014,115,PF,UNRU,0
2014,115,PF,WYAN,0
2014,115,PG,DACA3,0
2014,115,PG,DACA3_S,0
2014,115,PG,ELGL,0
2014,115,PG,ELGL_S,0
2014,115,PG,ELMU3,0
2014,115,PG,NAPU4,0
2014,115,PG,NAPU4_S,0
2014,115,PG,PHAQ,0
2014,115,PG,UNGRP,0
2014,115,PG,UNGRPS,0
2014,115,PG,UNSENPG,0
2014,116,AF,ANAR,0
2014,116,AF,CAPY2,0
2014,116,AF,CEDA,0
2014,116,AF,CEGL2,0
2014,116,AF,CESO3,0
2014,116,AF,COCA5,0
2014,116,AF,CRSE11,0
2014,116,AF,EPBR3,0
2014,116,AF,ERBO,0
2014,116,AF,ERCI6,0
2014,116,AF,GEDI,0
2014,116,AF,HECOL3,0
2014,116,AF,HYGL2,0
2014,116,AF,KISP,0
2014,116,AF,LASE,0
2014,116,AF,LIHY3,0
2014,116,AF,LOGA2,0
2014,116,AF,MADI6,0
2014,116,AF,MAGR3,0
2014,116,AF,PAVI3,0
2014,116,AF,PIEC,0
2014,116,AF,PSLU6,0
2014,116,AF,SEVU,0
2014,116,AF,SOAS,0
2014,116,AF,TOAR,0
2014,116,AF,UNER,0
2014,116,AF,UNEU,0
2014,116,AF,UNFOA,0
2014,116,AF,UNGA,0
2014,116,AF,URPI,0
2014,116,AG,AICA,0
2014,116,AG,AVBA,0
2014,116,AG,AVFA,0
2014,116,AG,BRCO4,0
2014,116,AG,BRDI2,58.94
2014,116,AG,BRDI3,0
2014,116,AG,BRHO2,0
2014,116,AG,BRMA,0
2014,116,AG,BRMA3,0
2014,116,AG,BRMI2,0
2014,116,AG,GAPH2,0
2014,116,AG,HOMAG,0
2014,116,AG,JUBU,0
2014,116,AG,LOPEM2,0
2014,116,AG,UNAV,0
2014,116,AG,UNFE,0
2014,116,AG,UNGRA,6.52
2014,116,AG,UNHO,0
2014,116,AG,UNRS,0
2014,116,AG,UNSENAG,0
2014,116,AG,VUBR,0.07
2014,116,LITR,LITR,430.21
2014,116,MISC,BAPI,0
2014,116,MISC,GEMO2,0
2014,116,MISC,PIAT4,0
2014,116,MISC,QUAG,0
2014,116,MISC,QULO,0
2014,116,MISC,TODI,0
2014,116,MISC,UN,0
2014,116,MISC,UNAP,0
2014,116,MISC,UNAS,0
2014,116,MISC,UNBR,0
2014,116,MISC,UNFO,0
2014,116,MISC,UNGR,0
2014,116,MISC,UNSEN,0
2014,116,NF,LOPU3,0
2014,116,NF,MEPO3,0
2014,116,NF,TRDU2,1.06
2014,116,NF,TRHI4,0
2014,116,NF,TRSU3,0
2014,116,NF,UNLU,0
2014,116,NF,UNTR,0
2014,116,NF,VISA,0
2014,116,NF,VITE,0
2014,116,PF,CAOV4,0
2014,116,PF,CIVU,0
2014,116,PF,COAR4,0
2014,116,PF,CRVET,0.64
2014,116,PF,DISA9,0
2014,116,PF,PLLA,0
2014,116,PF,PSCA13,0
2014,116,PF,RUAC3,0
2014,116,PF,RUCR,0
2014,116,PF,SIBE,22.48
2014,116,PF,UNPL,0
2014,116,PF,UNRU,0
2014,116,PF,WYAN,0
2014,116,PG,DACA3,21.49
2014,116,PG,DACA3_S,0
2014,116,PG,ELGL,0
2014,116,PG,ELGL_S,0
2014,116,PG,ELMU3,0
2014,116,PG,NAPU4,248.94
2014,116,PG,NAPU4_S,1.56
2014,116,PG,PHAQ,0
2014,116,PG,UNGRP,0
2014,116,PG,UNGRPS,0
2014,116,PG,UNSENPG,0
2014,117,AF,ANAR,0
2014,117,AF,CAPY2,0
2014,117,AF,CEDA,0
2014,117,AF,CEGL2,0
2014,117,AF,CESO3,0
2014,117,AF,COCA5,0
2014,117,AF,CRSE11,0
2014,117,AF,EPBR3,0
2014,117,AF,ERBO,0
2014,117,AF,ERCI6,0
2014,117,AF,GEDI,0
2014,117,AF,HECOL3,0
2014,117,AF,HYGL2,0
2014,117,AF,KISP,0
2014,117,AF,LASE,0
2014,117,AF,LIHY3,0
2014,117,AF,LOGA2,0
2014,117,AF,MADI6,0
2014,117,AF,MAGR3,0
2014,117,AF,PAVI3,0
2014,117,AF,PIEC,0
2014,117,AF,PSLU6,0
2014,117,AF,SEVU,0
2014,117,AF,SOAS,0
2014,117,AF,TOAR,0
2014,117,AF,UNER,0
2014,117,AF,UNEU,0
2014,117,AF,UNFOA,0
2014,117,AF,UNGA,0
2014,117,AF,URPI,0
2014,117,AG,AICA,0
2014,117,AG,AVBA,0
2014,117,AG,AVFA,0
2014,117,AG,BRCO4,0
2014,117,AG,BRDI2,0
2014,117,AG,BRDI3,0
2014,117,AG,BRHO2,4.89
2014,117,AG,BRMA,0
2014,117,AG,BRMA3,0
2014,117,AG,BRMI2,0.64
2014,117,AG,GAPH2,0
2014,117,AG,HOMAG,0
2014,117,AG,JUBU,0
2014,117,AG,LOPEM2,10.99
2014,117,AG,UNAV,0
2014,117,AG,UNFE,0
2014,117,AG,UNGRA,0
2014,117,AG,UNHO,0
2014,117,AG,UNRS,0
2014,117,AG,UNSENAG,0
2014,117,AG,VUBR,120.5
2014,117,LITR,LITR,146.67
2014,117,MISC,BAPI,0
2014,117,MISC,GEMO2,0
2014,117,MISC,PIAT4,0
2014,117,MISC,QUAG,0
2014,117,MISC,QULO,0
2014,117,MISC,TODI,0
2014,117,MISC,UN,0
2014,117,MISC,UNAP,0
2014,117,MISC,UNAS,0
2014,117,MISC,UNBR,0
2014,117,MISC,UNFO,0
2014,117,MISC,UNGR,0
2014,117,MISC,UNSEN,0
2014,117,NF,LOPU3,0
2014,117,NF,MEPO3,0
2014,117,NF,TRDU2,0
2014,117,NF,TRHI4,0
2014,117,NF,TRSU3,0
2014,117,NF,UNLU,0
2014,117,NF,UNTR,0
2014,117,NF,VISA,0
2014,117,NF,VITE,0
2014,117,PF,CAOV4,0
2014,117,PF,CIVU,0
2014,117,PF,COAR4,0
2014,117,PF,CRVET,71.99
2014,117,PF,DISA9,0
2014,117,PF,PLLA,0
2014,117,PF,PSCA13,0
2014,117,PF,RUAC3,0
2014,117,PF,RUCR,0
2014,117,PF,SIBE,0
2014,117,PF,UNPL,0
2014,117,PF,UNRU,0
2014,117,PF,WYAN,0
2014,117,PG,DACA3,0
2014,117,PG,DACA3_S,0
2014,117,PG,ELGL,0
2014,117,PG,ELGL_S,0
2014,117,PG,ELMU3,0
2014,117,PG,NAPU4,0
2014,117,PG,NAPU4_S,0
2014,117,PG,PHAQ,0
2014,117,PG,UNGRP,0
2014,117,PG,UNGRPS,0
2014,117,PG,UNSENPG,0
2014,118,AF,ANAR,0
2014,118,AF,CAPY2,0
2014,118,AF,CEDA,0
2014,118,AF,CEGL2,0
2014,118,AF,CESO3,0
2014,118,AF,COCA5,0
2014,118,AF,CRSE11,0
2014,118,AF,EPBR3,0
2014,118,AF,ERBO,0
2014,118,AF,ERCI6,0
2014,118,AF,GEDI,0
2014,118,AF,HECOL3,0
2014,118,AF,HYGL2,0
2014,118,AF,KISP,0
2014,118,AF,LASE,0
2014,118,AF,LIHY3,0
2014,118,AF,LOGA2,0
2014,118,AF,MADI6,0
2014,118,AF,MAGR3,0
2014,118,AF,PAVI3,0
2014,118,AF,PIEC,0
2014,118,AF,PSLU6,0
2014,118,AF,SEVU,0
2014,118,AF,SOAS,0
2014,118,AF,TOAR,0
2014,118,AF,UNER,0
2014,118,AF,UNEU,0
2014,118,AF,UNFOA,0
2014,118,AF,UNGA,0
2014,118,AF,URPI,0
2014,118,AG,AICA,0
2014,118,AG,AVBA,0
2014,118,AG,AVFA,0
2014,118,AG,BRCO4,0
2014,118,AG,BRDI2,0
2014,118,AG,BRDI3,0
2014,118,AG,BRHO2,0.21
2014,118,AG,BRMA,0
2014,118,AG,BRMA3,0
2014,118,AG,BRMI2,0
2014,118,AG,GAPH2,0
2014,118,AG,HOMAG,0
2014,118,AG,JUBU,0
2014,118,AG,LOPEM2,3.76
2014,118,AG,UNAV,45.39
2014,118,AG,UNFE,0
2014,118,AG,UNGRA,0
2014,118,AG,UNHO,0
2014,118,AG,UNRS,0
2014,118,AG,UNSENAG,0
2014,118,AG,VUBR,6.45
2014,118,LITR,LITR,553.55
2014,118,MISC,BAPI,0
2014,118,MISC,GEMO2,0
2014,118,MISC,PIAT4,0
2014,118,MISC,QUAG,0
2014,118,MISC,QULO,0
2014,118,MISC,TODI,0
2014,118,MISC,UN,0
2014,118,MISC,UNAP,0
2014,118,MISC,UNAS,0
2014,118,MISC,UNBR,0
2014,118,MISC,UNFO,0
2014,118,MISC,UNGR,0
2014,118,MISC,UNSEN,39.86
2014,118,NF,LOPU3,0
2014,118,NF,MEPO3,0
2014,118,NF,TRDU2,0
2014,118,NF,TRHI4,0
2014,118,NF,TRSU3,0
2014,118,NF,UNLU,0
2014,118,NF,UNTR,0
2014,118,NF,VISA,0
2014,118,NF,VITE,0
2014,118,PF,CAOV4,0
2014,118,PF,CIVU,0
2014,118,PF,COAR4,0
2014,118,PF,CRVET,29.65
2014,118,PF,DISA9,0
2014,118,PF,PLLA,0
2014,118,PF,PSCA13,0
2014,118,PF,RUAC3,0
2014,118,PF,RUCR,0
2014,118,PF,SIBE,0
2014,118,PF,UNPL,0
2014,118,PF,UNRU,0
2014,118,PF,WYAN,0
2014,118,PG,DACA3,0
2014,118,PG,DACA3_S,0
2014,118,PG,ELGL,0
2014,118,PG,ELGL_S,0
2014,118,PG,ELMU3,0
2014,118,PG,NAPU4,0
2014,118,PG,NAPU4_S,24.96
2014,118,PG,PHAQ,0
2014,118,PG,UNGRP,0
2014,118,PG,UNGRPS,0
2014,118,PG,UNSENPG,0
2014,119,AF,ANAR,0
2014,119,AF,CAPY2,0
2014,119,AF,CEDA,0
2014,119,AF,CEGL2,0
2014,119,AF,CESO3,0
2014,119,AF,COCA5,0
2014,119,AF,CRSE11,0
2014,119,AF,EPBR3,0
2014,119,AF,ERBO,128.3
2014,119,AF,ERCI6,0
2014,119,AF,GEDI,0
2014,119,AF,HECOL3,0
2014,119,AF,HYGL2,0
2014,119,AF,KISP,0
2014,119,AF,LASE,0
2014,119,AF,LIHY3,0
2014,119,AF,LOGA2,0
2014,119,AF,MADI6,0
2014,119,AF,MAGR3,0
2014,119,AF,PAVI3,0
2014,119,AF,PIEC,0
2014,119,AF,PSLU6,0
2014,119,AF,SEVU,0
2014,119,AF,SOAS,0
2014,119,AF,TOAR,0
2014,119,AF,UNER,0
2014,119,AF,UNEU,0
2014,119,AF,UNFOA,0
2014,119,AF,UNGA,0
2014,119,AF,URPI,0
2014,119,AG,AICA,0
2014,119,AG,AVBA,0
2014,119,AG,AVFA,0
2014,119,AG,BRCO4,0
2014,119,AG,BRDI2,0
2014,119,AG,BRDI3,0
2014,119,AG,BRHO2,9.57
2014,119,AG,BRMA,0
2014,119,AG,BRMA3,0
2014,119,AG,BRMI2,0
2014,119,AG,GAPH2,0
2014,119,AG,HOMAG,0
2014,119,AG,JUBU,0
2014,119,AG,LOPEM2,0
2014,119,AG,UNAV,0
2014,119,AG,UNFE,0
2014,119,AG,UNGRA,17.3
2014,119,AG,UNHO,0
2014,119,AG,UNRS,0
2014,119,AG,UNSENAG,0
2014,119,AG,VUBR,0
2014,119,LITR,LITR,83.05
2014,119,MISC,BAPI,0
2014,119,MISC,GEMO2,0
2014,119,MISC,PIAT4,0
2014,119,MISC,QUAG,0
2014,119,MISC,QULO,0
2014,119,MISC,TODI,0
2014,119,MISC,UN,0
2014,119,MISC,UNAP,0
2014,119,MISC,UNAS,0
2014,119,MISC,UNBR,0
2014,119,MISC,UNFO,0
2014,119,MISC,UNGR,0
2014,119,MISC,UNSEN,0
2014,119,NF,LOPU3,0
2014,119,NF,MEPO3,0
2014,119,NF,TRDU2,0
2014,119,NF,TRHI4,0
2014,119,NF,TRSU3,0
2014,119,NF,UNLU,0
2014,119,NF,UNTR,0
2014,119,NF,VISA,0
2014,119,NF,VITE,0
2014,119,PF,CAOV4,0
2014,119,PF,CIVU,0
2014,119,PF,COAR4,0
2014,119,PF,CRVET,41.63
2014,119,PF,DISA9,0
2014,119,PF,PLLA,0
2014,119,PF,PSCA13,0
2014,119,PF,RUAC3,0
2014,119,PF,RUCR,0
2014,119,PF,SIBE,0
2014,119,PF,UNPL,0
2014,119,PF,UNRU,0
2014,119,PF,WYAN,0
2014,119,PG,DACA3,0
2014,119,PG,DACA3_S,0
2014,119,PG,ELGL,0
2014,119,PG,ELGL_S,0
2014,119,PG,ELMU3,0
2014,119,PG,NAPU4,0
2014,119,PG,NAPU4_S,0
2014,119,PG,PHAQ,0
2014,119,PG,UNGRP,0
2014,119,PG,UNGRPS,0
2014,119,PG,UNSENPG,0
2014,120,AF,ANAR,0
2014,120,AF,CAPY2,0
2014,120,AF,CEDA,0
2014,120,AF,CEGL2,0
2014,120,AF,CESO3,0
2014,120,AF,COCA5,0
2014,120,AF,CRSE11,0
2014,120,AF,EPBR3,0
2014,120,AF,ERBO,38.16
2014,120,AF,ERCI6,0
2014,120,AF,GEDI,0
2014,120,AF,HECOL3,0
2014,120,AF,HYGL2,0
2014,120,AF,KISP,0
2014,120,AF,LASE,0
2014,120,AF,LIHY3,0
2014,120,AF,LOGA2,0
2014,120,AF,MADI6,0
2014,120,AF,MAGR3,0
2014,120,AF,PAVI3,0
2014,120,AF,PIEC,0
2014,120,AF,PSLU6,0
2014,120,AF,SEVU,0
2014,120,AF,SOAS,0
2014,120,AF,TOAR,0
2014,120,AF,UNER,0
2014,120,AF,UNEU,0
2014,120,AF,UNFOA,0
2014,120,AF,UNGA,0
2014,120,AF,URPI,0
2014,120,AG,AICA,0
2014,120,AG,AVBA,33.12
2014,120,AG,AVFA,0
2014,120,AG,BRCO4,0
2014,120,AG,BRDI2,0.71
2014,120,AG,BRDI3,0
2014,120,AG,BRHO2,1.91
2014,120,AG,BRMA,0
2014,120,AG,BRMA3,0
2014,120,AG,BRMI2,0.28
2014,120,AG,GAPH2,0
2014,120,AG,HOMAG,0
2014,120,AG,JUBU,0
2014,120,AG,LOPEM2,0
2014,120,AG,UNAV,0
2014,120,AG,UNFE,0
2014,120,AG,UNGRA,1.42
2014,120,AG,UNHO,0
2014,120,AG,UNRS,0
2014,120,AG,UNSENAG,0
2014,120,AG,VUBR,0.92
2014,120,LITR,LITR,46.31
2014,120,MISC,BAPI,0
2014,120,MISC,GEMO2,0
2014,120,MISC,PIAT4,0
2014,120,MISC,QUAG,0
2014,120,MISC,QULO,0
2014,120,MISC,TODI,0
2014,120,MISC,UN,0
2014,120,MISC,UNAP,0
2014,120,MISC,UNAS,0
2014,120,MISC,UNBR,0
2014,120,MISC,UNFO,0
2014,120,MISC,UNGR,0
2014,120,MISC,UNSEN,0
2014,120,NF,LOPU3,0
2014,120,NF,MEPO3,0
2014,120,NF,TRDU2,0
2014,120,NF,TRHI4,0
2014,120,NF,TRSU3,0
2014,120,NF,UNLU,0
2014,120,NF,UNTR,0
2014,120,NF,VISA,0
2014,120,NF,VITE,0
2014,120,PF,CAOV4,0
2014,120,PF,CIVU,0
2014,120,PF,COAR4,0
2014,120,PF,CRVET,6.31
2014,120,PF,DISA9,0
2014,120,PF,PLLA,0
2014,120,PF,PSCA13,0
2014,120,PF,RUAC3,0
2014,120,PF,RUCR,0
2014,120,PF,SIBE,0
2014,120,PF,UNPL,0
2014,120,PF,UNRU,0
2014,120,PF,WYAN,0
2014,120,PG,DACA3,0
2014,120,PG,DACA3_S,0
2014,120,PG,ELGL,0
2014,120,PG,ELGL_S,0
2014,120,PG,ELMU3,0
2014,120,PG,NAPU4,0
2014,120,PG,NAPU4_S,0
2014,120,PG,PHAQ,0
2014,120,PG,UNGRP,0
2014,120,PG,UNGRPS,0
2014,120,PG,UNSENPG,0
2014,121,AF,ANAR,0
2014,121,AF,CAPY2,0
2014,121,AF,CEDA,0
2014,121,AF,CEGL2,0
2014,121,AF,CESO3,0
2014,121,AF,COCA5,0
2014,121,AF,CRSE11,0
2014,121,AF,EPBR3,0
2014,121,AF,ERBO,179.72
2014,121,AF,ERCI6,0
2014,121,AF,GEDI,7.38
2014,121,AF,HECOL3,0
2014,121,AF,HYGL2,0
2014,121,AF,KISP,0
2014,121,AF,LASE,0
2014,121,AF,LIHY3,0
2014,121,AF,LOGA2,0
2014,121,AF,MADI6,0
2014,121,AF,MAGR3,0
2014,121,AF,PAVI3,0
2014,121,AF,PIEC,0
2014,121,AF,PSLU6,0
2014,121,AF,SEVU,0
2014,121,AF,SOAS,0
2014,121,AF,TOAR,0
2014,121,AF,UNER,0
2014,121,AF,UNEU,0
2014,121,AF,UNFOA,0
2014,121,AF,UNGA,0
2014,121,AF,URPI,0
2014,121,AG,AICA,0
2014,121,AG,AVBA,30.57
2014,121,AG,AVFA,0
2014,121,AG,BRCO4,0
2014,121,AG,BRDI2,15.74
2014,121,AG,BRDI3,0
2014,121,AG,BRHO2,2.48
2014,121,AG,BRMA,0
2014,121,AG,BRMA3,0
2014,121,AG,BRMI2,0
2014,121,AG,GAPH2,0
2014,121,AG,HOMAG,0
2014,121,AG,JUBU,0
2014,121,AG,LOPEM2,0
2014,121,AG,UNAV,0
2014,121,AG,UNFE,0
2014,121,AG,UNGRA,3.12
2014,121,AG,UNHO,0
2014,121,AG,UNRS,0
2014,121,AG,UNSENAG,0
2014,121,AG,VUBR,0
2014,121,LITR,LITR,108.37
2014,121,MISC,BAPI,0
2014,121,MISC,GEMO2,0
2014,121,MISC,PIAT4,0
2014,121,MISC,QUAG,0
2014,121,MISC,QULO,0
2014,121,MISC,TODI,0
2014,121,MISC,UN,0
2014,121,MISC,UNAP,0
2014,121,MISC,UNAS,0
2014,121,MISC,UNBR,0
2014,121,MISC,UNFO,0
2014,121,MISC,UNGR,0
2014,121,MISC,UNSEN,0
2014,121,NF,LOPU3,0
2014,121,NF,MEPO3,0
2014,121,NF,TRDU2,0
2014,121,NF,TRHI4,0
2014,121,NF,TRSU3,0
2014,121,NF,UNLU,0
2014,121,NF,UNTR,0
2014,121,NF,VISA,0
2014,121,NF,VITE,0
2014,121,PF,CAOV4,0
2014,121,PF,CIVU,0
2014,121,PF,COAR4,0
2014,121,PF,CRVET,1.13
2014,121,PF,DISA9,0
2014,121,PF,PLLA,0
2014,121,PF,PSCA13,0
2014,121,PF,RUAC3,0
2014,121,PF,RUCR,0
2014,121,PF,SIBE,0
2014,121,PF,UNPL,0
2014,121,PF,UNRU,0
2014,121,PF,WYAN,0
2014,121,PG,DACA3,238.23
2014,121,PG,DACA3_S,0
2014,121,PG,ELGL,0
2014,121,PG,ELGL_S,0
2014,121,PG,ELMU3,0
2014,121,PG,NAPU4,0.71
2014,121,PG,NAPU4_S,0
2014,121,PG,PHAQ,0
2014,121,PG,UNGRP,0
2014,121,PG,UNGRPS,0
2014,121,PG,UNSENPG,0
2014,122,AF,ANAR,0.07
2014,122,AF,CAPY2,9.72
2014,122,AF,CEDA,0
2014,122,AF,CEGL2,0
2014,122,AF,CESO3,0
2014,122,AF,COCA5,0
2014,122,AF,CRSE11,0
2014,122,AF,EPBR3,0
2014,122,AF,ERBO,31.77
2014,122,AF,ERCI6,0
2014,122,AF,GEDI,11.13
2014,122,AF,HECOL3,0
2014,122,AF,HYGL2,0
2014,122,AF,KISP,0
2014,122,AF,LASE,0
2014,122,AF,LIHY3,0
2014,122,AF,LOGA2,0
2014,122,AF,MADI6,0
2014,122,AF,MAGR3,0
2014,122,AF,PAVI3,0
2014,122,AF,PIEC,0
2014,122,AF,PSLU6,0
2014,122,AF,SEVU,0
2014,122,AF,SOAS,0
2014,122,AF,TOAR,0
2014,122,AF,UNER,0
2014,122,AF,UNEU,0
2014,122,AF,UNFOA,0
2014,122,AF,UNGA,0
2014,122,AF,URPI,0
2014,122,AG,AICA,0
2014,122,AG,AVBA,5.82
2014,122,AG,AVFA,108.87
2014,122,AG,BRCO4,0
2014,122,AG,BRDI2,0
2014,122,AG,BRDI3,0
2014,122,AG,BRHO2,7.38
2014,122,AG,BRMA,0
2014,122,AG,BRMA3,0
2014,122,AG,BRMI2,0
2014,122,AG,GAPH2,0
2014,122,AG,HOMAG,0
2014,122,AG,JUBU,0
2014,122,AG,LOPEM2,0
2014,122,AG,UNAV,12.55
2014,122,AG,UNFE,0
2014,122,AG,UNGRA,0
2014,122,AG,UNHO,0
2014,122,AG,UNRS,0
2014,122,AG,UNSENAG,0
2014,122,AG,VUBR,0
2014,122,LITR,LITR,421.77
2014,122,MISC,BAPI,0
2014,122,MISC,GEMO2,0
2014,122,MISC,PIAT4,0
2014,122,MISC,QUAG,0
2014,122,MISC,QULO,0
2014,122,MISC,TODI,0
2014,122,MISC,UN,0
2014,122,MISC,UNAP,0
2014,122,MISC,UNAS,0
2014,122,MISC,UNBR,0
2014,122,MISC,UNFO,0
2014,122,MISC,UNGR,0
2014,122,MISC,UNSEN,19.57
2014,122,NF,LOPU3,0
2014,122,NF,MEPO3,0
2014,122,NF,TRDU2,0
2014,122,NF,TRHI4,0
2014,122,NF,TRSU3,0
2014,122,NF,UNLU,0
2014,122,NF,UNTR,0
2014,122,NF,VISA,0
2014,122,NF,VITE,0
2014,122,PF,CAOV4,0
2014,122,PF,CIVU,0
2014,122,PF,COAR4,0
2014,122,PF,CRVET,1.84
2014,122,PF,DISA9,0
2014,122,PF,PLLA,0
2014,122,PF,PSCA13,0
2014,122,PF,RUAC3,0
2014,122,PF,RUCR,0
2014,122,PF,SIBE,0
2014,122,PF,UNPL,0
2014,122,PF,UNRU,0
2014,122,PF,WYAN,0
2014,122,PG,DACA3,0
2014,122,PG,DACA3_S,0
2014,122,PG,ELGL,0
2014,122,PG,ELGL_S,0
2014,122,PG,ELMU3,0
2014,122,PG,NAPU4,0
2014,122,PG,NAPU4_S,3.05
2014,122,PG,PHAQ,0
2014,122,PG,UNGRP,0
2014,122,PG,UNGRPS,0
2014,122,PG,UNSENPG,0
2014,123,AF,ANAR,0
2014,123,AF,CAPY2,0
2014,123,AF,CEDA,0
2014,123,AF,CEGL2,0
2014,123,AF,CESO3,0
2014,123,AF,COCA5,0
2014,123,AF,CRSE11,0
2014,123,AF,EPBR3,0
2014,123,AF,ERBO,107.66
2014,123,AF,ERCI6,0
2014,123,AF,GEDI,10.64
2014,123,AF,HECOL3,0
2014,123,AF,HYGL2,0
2014,123,AF,KISP,0
2014,123,AF,LASE,0
2014,123,AF,LIHY3,0
2014,123,AF,LOGA2,0
2014,123,AF,MADI6,0
2014,123,AF,MAGR3,0
2014,123,AF,PAVI3,0
2014,123,AF,PIEC,0
2014,123,AF,PSLU6,0
2014,123,AF,SEVU,0
2014,123,AF,SOAS,0
2014,123,AF,TOAR,0
2014,123,AF,UNER,0
2014,123,AF,UNEU,0
2014,123,AF,UNFOA,0
2014,123,AF,UNGA,0
2014,123,AF,URPI,0
2014,123,AG,AICA,0
2014,123,AG,AVBA,0
2014,123,AG,AVFA,18.37
2014,123,AG,BRCO4,0
2014,123,AG,BRDI2,0
2014,123,AG,BRDI3,0
2014,123,AG,BRHO2,4.4
2014,123,AG,BRMA,0
2014,123,AG,BRMA3,0
2014,123,AG,BRMI2,0.14
2014,123,AG,GAPH2,0
2014,123,AG,HOMAG,0
2014,123,AG,JUBU,0
2014,123,AG,LOPEM2,0
2014,123,AG,UNAV,0
2014,123,AG,UNFE,0
2014,123,AG,UNGRA,7.3
2014,123,AG,UNHO,0
2014,123,AG,UNRS,0
2014,123,AG,UNSENAG,0
2014,123,AG,VUBR,0
2014,123,LITR,LITR,314.47
2014,123,MISC,BAPI,0
2014,123,MISC,GEMO2,0
2014,123,MISC,PIAT4,0
2014,123,MISC,QUAG,0
2014,123,MISC,QULO,0
2014,123,MISC,TODI,0
2014,123,MISC,UN,0
2014,123,MISC,UNAP,0
2014,123,MISC,UNAS,0
2014,123,MISC,UNBR,0
2014,123,MISC,UNFO,0
2014,123,MISC,UNGR,0
2014,123,MISC,UNSEN,0
2014,123,NF,LOPU3,0
2014,123,NF,MEPO3,0
2014,123,NF,TRDU2,0
2014,123,NF,TRHI4,0
2014,123,NF,TRSU3,0
2014,123,NF,UNLU,0
2014,123,NF,UNTR,0
2014,123,NF,VISA,0
2014,123,NF,VITE,0
2014,123,PF,CAOV4,0
2014,123,PF,CIVU,0
2014,123,PF,COAR4,0
2014,123,PF,CRVET,0
2014,123,PF,DISA9,0
2014,123,PF,PLLA,0
2014,123,PF,PSCA13,0
2014,123,PF,RUAC3,0
2014,123,PF,RUCR,0
2014,123,PF,SIBE,0
2014,123,PF,UNPL,0
2014,123,PF,UNRU,0
2014,123,PF,WYAN,0
2014,123,PG,DACA3,0
2014,123,PG,DACA3_S,0
2014,123,PG,ELGL,0
2014,123,PG,ELGL_S,0
2014,123,PG,ELMU3,0
2014,123,PG,NAPU4,0
2014,123,PG,NAPU4_S,0
2014,123,PG,PHAQ,0
2014,123,PG,UNGRP,0
2014,123,PG,UNGRPS,0
2014,123,PG,UNSENPG,0
2014,124,AF,ANAR,0
